Pays,Pays_fr,Annee,Population,Densite(P/Km2),Superficie(Km2),Electricite d'origine fossile(TWh),Electricite d'origine nucleaire(TWh),Electricite d'origine renouvelable(TWh),Electricite d'origine fossile / hab(KWh/pers),Electricite d'origine nucleaire / hab(KWh/pers),Electricite d'origine renouvelable / hab(KWh/pers),Part energie renouvelable(%),Part energie fossile(%),Part autres energies(%),Intensite energetique(MJ/$2017 PIB PPA),Emissions CO2(kt),Croissance PIB(%),PIB/habitant($)
Portugal,Portugal,2013,10235532.0,111.0,92212.0,21.06,0.0,29.47,2.057538386866457,0.0,2.8791859573102796,30.17,41.67821,28.15179,2.86,46560.00137,-0.922644675,21647.04181
Portugal,Portugal,2014,10235532.0,111.0,92212.0,20.39,0.0,31.57,1.9920801380915032,0.0,3.0843536027243137,30.46,39.241722,30.298277999999996,2.8,45930.00031,0.792190302,22074.30076
Portugal,Portugal,2015,10235532.0,111.0,92212.0,26.9,0.0,24.37,2.628099838875009,0.0,2.380921675590482,27.21,52.46733,20.322670000000002,2.85,49849.99847,1.792046046,19242.36647
Portugal,Portugal,2016,10235532.0,111.0,92212.0,26.83,0.0,32.3,2.621260917361208,0.0,3.155673784225382,29.0,45.3746,25.6254,2.78,48759.99832,2.019485396,19978.40121
Portugal,Portugal,2017,10235532.0,111.0,92212.0,35.12,0.0,22.58,3.4311846223528,0.0,2.2060406825947103,24.42,60.86655,14.713450000000002,2.8,53330.00183,3.506345285,21437.3475
Portugal,Portugal,2018,10235532.0,111.0,92212.0,29.0,0.0,29.41,2.8332674842890433,0.0,2.8733240245841642,27.47,49.649033,22.880967,2.63,49500.0,2.849325934,23551.04829
Portugal,Portugal,2019,10235532.0,111.0,92212.0,24.32,0.0,27.41,2.3760367316520528,0.0,2.6779262670469888,28.19,47.013336,24.796663999999996,2.54,44639.99939,2.682759921,23330.81729
Romania,Roumanie,2000,20024844.0,84.0,238391.0,31.32,5.46,14.78,1.5640571282353062,0.2726613001329748,0.7380831531072102,16.37,60.744766,22.885234,5.58,89020.0,2.461263459,1659.90764
Romania,Roumanie,2001,20024844.0,84.0,238391.0,33.18,5.45,14.92,1.6569417469619239,0.2721619204624016,0.7450744684952352,13.39,61.96078,24.64922,5.4,95230.0,5.218136257,1825.179805
Romania,Roumanie,2002,20024844.0,84.0,238391.0,32.86,5.51,16.05,1.640961597503581,0.2751581984858409,0.8015043712700084,14.4,60.38221,25.21779,5.28,93739.99786,5.70299165,2119.882673
Romania,Roumanie,2003,20024844.0,84.0,238391.0,36.67,4.91,13.26,1.8312252519919756,0.24519541825144806,0.6621774431800816,15.67,66.86725,17.46275,5.38,98139.99939,2.341147329,2679.41191
Romania,Roumanie,2004,20024844.0,84.0,238391.0,34.43,5.55,16.51,1.7193642057835756,0.27715571716813375,0.8244758361163763,17.28,60.94884,21.771160000000002,4.74,95349.99847,10.42811302,3494.944517
Romania,Roumanie,2005,20024844.0,84.0,238391.0,33.64,5.55,20.22,1.6799132118082918,0.27715571716813375,1.0097456938990386,18.47,56.623463,24.906537,4.51,94709.99908,4.668148051,4617.929016
Romania,Roumanie,2006,20024844.0,84.0,238391.0,38.71,5.63,18.36,1.9330987047889112,0.2811507545327195,0.9168610751724208,17.39,61.738438,20.871561999999997,4.32,99260.00214,8.028811076,5757.496429
Romania,Roumanie,2007,20024844.0,84.0,238391.0,37.96,7.71,16.01,1.89564522949592,0.38502172601194795,0.7995068525877156,18.16,61.54345,20.29655,4.01,96730.00336,7.233807744,8360.166321
Romania,Roumanie,2008,20024844.0,84.0,238391.0,36.5,11.23,17.22,1.822735797592231,0.5608033700537193,0.8599317927270744,20.4,56.19707,23.402930000000005,3.66,95419.99817,9.307467171,10435.04398
Romania,Roumanie,2009,20024844.0,84.0,238391.0,30.43,11.75,15.55,1.51961233755429,0.5867711129235264,0.7765353877413477,22.14,52.710896,25.149104,3.4,80709.99908,-5.517394408,8548.118672
Romania,Roumanie,2010,20024844.0,84.0,238391.0,28.69,11.62,20.3,1.432720274874551,0.5802791772060746,1.0137407312636244,24.07,47.335423,28.594577,3.56,77620.00275,-3.90123628,8214.076893
Romania,Roumanie,2011,20024844.0,84.0,238391.0,33.93,11.75,16.32,1.694395222254915,0.5867711129235264,0.8149876223754852,21.09,54.725807,24.184192999999997,3.57,84059.99756,1.906067707,9099.217539
Romania,Roumanie,2012,20024844.0,84.0,238391.0,32.38,11.47,14.93,1.616991373316067,0.5727884821474764,0.7455738481658084,21.53,55.08676,23.38324,3.41,81849.99847,2.040665131,8507.104775
Romania,Roumanie,2013,20024844.0,84.0,238391.0,26.78,11.62,20.15,1.337338757795067,0.5802791772060746,1.0062500362050262,23.07,45.738686,31.191314,3.0,72089.99634,3.770962304,9547.852151
Romania,Roumanie,2014,20024844.0,84.0,238391.0,26.39,11.68,27.12,1.3178629506427115,0.5832754552295139,1.3543176665945562,24.31,40.48167,35.208330000000004,2.86,71540.00092,3.608723653,10043.67745
Romania,Roumanie,2015,20024844.0,84.0,238391.0,28.09,11.64,26.19,1.402757494640158,0.581277936547221,1.3078753572312474,23.67,42.61225,33.717749999999995,2.8,73319.99969,2.953674037,8969.148921
Romania,Roumanie,2016,20024844.0,84.0,238391.0,26.33,11.29,26.97,1.3148666726192724,0.5637996480771585,1.346826971535958,24.4,40.764824,34.835176000000004,2.67,71589.99634,4.702997747,9548.587403
Romania,Roumanie,2017,20024844.0,84.0,238391.0,28.15,11.51,24.29,1.4057537726635974,0.5747860008297693,1.2129932198223368,23.35,44.018764,32.631236,2.61,74209.99908,7.319448529,10807.00917
Romania,Roumanie,2018,20024844.0,84.0,238391.0,26.87,11.38,26.19,1.341833174830226,0.5682940651123175,1.3078753572312474,23.03,41.697704,35.272296,2.52,75190.00244,4.474523775,12398.98198
Romania,Roumanie,2019,20024844.0,84.0,238391.0,23.27,11.28,24.63,1.1620564934238689,0.5633002684065853,1.229972128621826,23.54,39.320717,37.139283,2.38,73949.99695,4.188260341,12899.34611
Slovakia,Slovaquie,2000,5589990.0,114.0,49035.0,9.68,16.49,4.61,1.7316667829459444,2.949915831692006,0.8246884162583475,3.73,31.448999999999998,64.821,8.8,0.0,0.0,0.0
Slovakia,Slovaquie,2001,5589990.0,114.0,49035.0,9.65,17.1,5.08,1.7263000470483847,3.059039461609055,0.9087672786534502,6.0,30.317313999999996,63.682686000000004,8.93,0.0,0.0,0.0
Slovakia,Slovaquie,2002,5589990.0,114.0,49035.0,8.81,17.95,5.42,1.5760314419167119,3.211096978706581,0.9695902854924606,5.48,27.377250000000004,67.14274999999999,8.61,0.0,0.0,0.0
Slovakia,Slovaquie,2003,5589990.0,114.0,49035.0,9.52,17.86,3.58,1.7030441914922925,3.194996771013902,0.640430483775463,5.35,30.749350000000007,63.90064999999999,8.12,0.0,0.0,0.0
Slovakia,Slovaquie,2004,5589990.0,114.0,49035.0,9.29,17.03,4.13,1.6618992162776678,3.046517077848082,0.7388206418973916,6.25,30.509029999999996,63.240970000000004,7.6,0.0,0.0,0.0
Slovakia,Slovaquie,2005,5589990.0,114.0,49035.0,8.93,17.73,4.68,1.597498385506951,3.1717409154578093,0.8372108000193202,6.31,28.493934999999993,65.196065,7.31,0.0,0.0,0.0
Slovakia,Slovaquie,2006,5589990.0,114.0,49035.0,8.39,18.01,4.81,1.5008971393508754,3.2218304505017006,0.8604666555754125,6.57,26.882409999999993,66.54759000000001,6.67,0.0,0.0,0.0
Slovakia,Slovaquie,2007,5589990.0,114.0,49035.0,7.57,15.33,4.93,1.354206358150909,2.74240204365303,0.8819335991656515,8.23,27.200860000000006,64.56913999999999,5.76,0.0,0.0,0.0
Slovakia,Slovaquie,2008,5589990.0,114.0,49035.0,7.46,16.7,4.57,1.3345283265265233,2.987482982974925,0.8175327683949345,7.63,25.96589,66.40411,5.6,0.0,0.0,0.0
Slovakia,Slovaquie,2009,5589990.0,114.0,49035.0,6.89,14.08,4.92,1.232560344472888,2.518788047921374,0.8801446871997982,10.0,26.612589999999997,63.38741,5.41,0.0,0.0,0.0
Slovakia,Slovaquie,2010,5589990.0,114.0,49035.0,6.9,14.57,5.95,1.2343492564387415,2.606444734248183,1.0644026196826828,10.28,25.164116000000007,64.55588399999999,5.45,0.0,0.0,0.0
Slovakia,Slovaquie,2011,5589990.0,114.0,49035.0,7.8,15.41,5.0,1.3953513333655339,2.7567133393798557,0.8944559829266242,10.36,27.649765000000002,61.990235,5.15,0.0,0.0,0.0
Slovakia,Slovaquie,2012,5589990.0,114.0,49035.0,7.28,15.49,5.47,1.3023279111411648,2.7710246351066816,0.9785348453217269,10.47,25.779039999999995,63.750960000000006,4.86,0.0,0.0,0.0
Slovakia,Slovaquie,2013,5589990.0,114.0,49035.0,6.36,15.72,6.36,1.137748010282666,2.8121696103213063,1.137748010282666,10.68,22.36287,66.95713,4.91,0.0,0.0,0.0
Slovakia,Slovaquie,2014,5589990.0,114.0,49035.0,5.3,15.5,6.24,0.9481233419022217,2.772813547072535,1.116281066692427,12.24,19.600589999999997,68.15941000000001,4.5,0.0,0.0,0.0
Slovakia,Slovaquie,2015,5589990.0,114.0,49035.0,5.34,15.15,6.05,0.9552789897656346,2.7102016282676713,1.0822917393412153,13.41,20.120575000000002,66.469425,4.41,0.0,0.0,0.0
Slovakia,Slovaquie,2016,5589990.0,114.0,49035.0,5.28,14.77,6.63,0.9445455179705151,2.642222973565248,1.1860486333607037,13.09,19.79011,67.11989,4.35,0.0,0.0,0.0
Slovakia,Slovaquie,2017,5589990.0,114.0,49035.0,5.67,15.08,6.54,1.0143130846387918,2.6976792445066984,1.1699484256680244,12.43,20.776840000000007,66.79316,4.45,0.0,0.0,0.0
Slovakia,Slovaquie,2018,5589990.0,114.0,49035.0,5.92,14.84,5.81,1.059035883785123,2.6547453573262207,1.0393578521607374,12.43,22.280770000000004,65.28923,4.28,0.0,0.0,0.0
Slovakia,Slovaquie,2019,5589990.0,114.0,49035.0,6.26,15.28,6.65,1.1198588906241336,2.7334574838237637,1.1896264572924102,17.64,22.206460000000007,60.15353999999999,4.11,0.0,0.0,0.0
Slovenia,Slovénie,2000,2088119.0,103.0,20273.0,4.95,4.76,3.9,2.370554551728134,2.2795635689345293,1.8677096468161059,17.96,36.370316,45.669684,5.23,14540.0,3.67237155,10201.30354
Slovenia,Slovénie,2001,2088119.0,103.0,20273.0,5.35,5.26,3.87,2.562114515504145,2.5190135236545426,1.853342649532905,18.67,36.947514,44.382486,5.39,15380.0,3.216560335,10479.75963
Slovenia,Slovénie,2002,2088119.0,103.0,20273.0,5.66,5.53,3.41,2.7105734874305534,2.64831649920335,1.6330486911904925,16.31,38.767128,44.922872,5.21,15520.00046,3.505598057,11777.15566
Slovenia,Slovénie,2003,2088119.0,103.0,20273.0,5.54,5.21,3.08,2.65310549829775,2.495068528182541,1.4750117210752836,16.9,40.057846,43.042154000000004,5.14,15409.99985,2.960260286,14849.03724
Slovenia,Slovénie,2004,2088119.0,103.0,20273.0,5.6,5.46,4.21,2.681839492864152,2.614793505542548,2.016168618742514,17.77,36.673218,45.556782,5.07,15699.99981,4.359192778,17233.13856
Slovenia,Slovénie,2005,2088119.0,103.0,20273.0,5.66,5.88,3.57,2.7105734874305534,2.8159314675073595,1.7096726767008967,18.58,37.458633,43.961367,5.06,15920.00008,3.797972642,18098.90854
Slovenia,Slovénie,2006,2088119.0,103.0,20273.0,5.86,5.55,3.7,2.806353469318559,2.6578944973921503,1.7719296649281004,17.36,38.78226,43.85774,4.77,16290.00092,5.746396901,19672.96556
Slovenia,Slovénie,2007,2088119.0,103.0,20273.0,5.96,5.7,3.38,2.8542434602625617,2.7297294838081547,1.6186816939072917,18.35,39.62766,42.02234,4.51,16280.00069,6.980160755,23787.64656
Slovenia,Slovénie,2008,2088119.0,103.0,20273.0,5.83,6.27,4.31,2.791986472035358,3.00270243218897,2.064058609686517,17.63,35.527114999999995,46.84288500000001,4.59,17360.00061,3.509841517,27483.33717
Slovenia,Slovénie,2009,2088119.0,103.0,20273.0,5.75,5.74,4.9,2.753674479280156,2.7488854801857556,2.346609556256133,19.57,35.08237,45.34763,4.45,15510.00023,-7.548437791,24694.23049
Slovenia,Slovénie,2010,2088119.0,103.0,20273.0,5.85,5.66,4.75,2.8015644702241587,2.7105734874305534,2.2747745698401287,20.07,35.97786000000001,43.95213999999999,4.51,15779.99973,1.343748472,23509.54314
Slovenia,Slovénie,2011,2088119.0,103.0,20273.0,5.82,6.22,3.88,2.787197472940958,2.9787574367169687,1.8581316486273052,19.14,36.557785,44.302215,4.47,15699.99981,0.861327733,25095.13229
Slovenia,Slovénie,2012,2088119.0,103.0,20273.0,5.69,5.53,4.33,2.724940484713754,2.64831649920335,2.0736366078753177,20.22,36.591644,43.188356,4.4,15119.99989,-2.639438757,22643.10025
Slovenia,Slovénie,2013,2088119.0,103.0,20273.0,5.39,5.3,5.11,2.5812705118817463,2.538169520032144,2.4471785372385386,22.48,34.11391999999999,43.40608,4.33,14550.00019,-1.029282772,23496.6025
Slovenia,Slovénie,2014,2088119.0,103.0,20273.0,4.18,6.37,6.6,2.0018016214593133,3.0505924231329726,3.160739402304179,22.91,24.373180000000005,52.71682,4.09,13109.99966,2.768158831,24214.92207
Slovenia,Slovénie,2015,2088119.0,103.0,20273.0,4.8,5.65,4.35,2.29871956531213,2.7057844883361533,2.083214606064118,21.38,32.432434,46.187566000000004,3.95,13140.00034,2.210081607,20881.76693
Slovenia,Slovénie,2016,2088119.0,103.0,20273.0,5.45,5.72,5.06,2.610004506448148,2.739307481996955,2.423233541766537,20.96,33.57979,45.46021,3.95,13899.99962,3.191852518,21663.64341
Slovenia,Slovénie,2017,2088119.0,103.0,20273.0,5.32,6.29,4.44,2.547747518220944,3.012280430377771,2.1263155979137203,19.71,33.146416,47.143584,3.88,14119.99989,4.815380632,23455.94473
Slovenia,Slovénie,2018,2088119.0,103.0,20273.0,5.12,5.78,5.22,2.4519675363329387,2.768041476563357,2.4998575272769417,20.61,31.761790000000005,47.628209999999996,3.67,14069.99969,4.422521568,26104.10279
Slovenia,Slovénie,2019,2088119.0,103.0,20273.0,5.03,5.82,5.04,2.4088665444833364,2.787197472940958,2.413655543577737,20.86,31.65513,47.48487,3.5,13600.00038,3.250531336,25942.95477
Spain,Espagne,2000,47504780.0,94.0,505370.0,124.22,62.21,34.49,2.6148947537489913,1.309552428197752,0.7260322013911021,7.88,56.2285,35.8915,3.6,293310.0,5.24599468,14713.06571
Spain,Espagne,2001,47504780.0,94.0,505370.0,120.06,63.71,49.3,2.5273246187015284,1.3411281980465966,1.037790302365362,8.93,51.512424,39.557576,3.56,294790.0,3.932948843,15355.70317
Spain,Espagne,2002,47504780.0,94.0,505370.0,143.72,63.02,33.17,3.025379761783972,1.326603343916128,0.6982455239241188,7.42,59.9058,32.6742,3.57,312750.0,2.731022232,17025.53198
Spain,Espagne,2003,47504780.0,94.0,505370.0,139.67,61.88,55.75,2.9401251831920914,1.302605758831006,1.173566112715394,8.92,54.282936,36.797064,3.58,318660.0037,2.981894836,21463.44266
Spain,Espagne,2004,47504780.0,94.0,505370.0,159.91,63.61,50.13,3.366187571019169,1.3390231467233402,1.0552622283483895,8.05,58.43596,33.514039999999994,3.63,335559.9976,3.122795242,24861.2828
Spain,Espagne,2005,47504780.0,94.0,505370.0,184.65,57.54,42.27,3.886977268392781,1.211246531401682,0.8898051943404433,7.3,64.912464,27.787536,3.57,350500.0,3.652032674,26419.29686
Spain,Espagne,2006,47504780.0,94.0,505370.0,182.98,60.13,52.15,3.8518229112944002,1.2657673606740205,1.0977842650781668,8.49,61.9725,29.5375,3.43,341779.9988,4.102727115,28365.31349
Spain,Espagne,2007,47504780.0,94.0,505370.0,188.13,55.1,58.3,3.9602330544421003,1.1598832791142282,1.22724492145843,9.02,62.3918,28.588199999999997,3.36,354679.9927,3.604687971,32549.97098
Spain,Espagne,2008,47504780.0,94.0,505370.0,189.55,58.97,62.15,3.99012478323234,1.2413487653242474,1.3082893974037981,9.76,61.013294,29.226706,3.22,324269.989,0.887145182,35366.2596
Spain,Espagne,2009,47504780.0,94.0,505370.0,164.69,52.76,74.08,3.466809024270821,1.1106250781500304,1.5594220202682763,12.25,56.49161,31.25839,3.07,287489.9902,-3.763231927,32042.47408
Spain,Espagne,2010,47504780.0,94.0,505370.0,138.39,61.99,97.77,2.913180526254411,1.304921315286588,2.0581086787476965,14.44,46.416237,39.143763,3.07,273250.0,0.163010231,30502.71971
Spain,Espagne,2011,47504780.0,94.0,505370.0,146.12,57.72,87.53,3.0759009935421235,1.2150356237835436,1.84255142324625,14.79,50.149292,35.060708,3.04,274399.9939,-0.814373455,31636.44631
Spain,Espagne,2012,47504780.0,94.0,505370.0,145.33,61.47,86.97,3.0592710880883986,1.2939750484056551,1.8307631358360148,15.83,49.470673,34.699327000000004,3.13,269269.989,-2.959441302,28324.42934
Spain,Espagne,2013,47504780.0,94.0,505370.0,113.32,56.73,111.42,2.385444159514053,1.194195615683306,2.345448184372183,16.99,40.260063,42.749937,2.96,242809.9976,-1.435394259,29059.54795
Spain,Espagne,2014,47504780.0,94.0,505370.0,107.37,57.31,110.26,2.2601936057803025,1.2064049133581927,2.3210295890224097,17.41,39.05216,43.53784,2.86,240960.0067,1.383907943,29461.55033
Spain,Espagne,2015,47504780.0,94.0,505370.0,123.19,57.2,97.09,2.593212725119451,1.2040893569026105,2.0437943297495536,16.33,44.396,39.274,2.85,256279.9988,3.83517266,25732.01836
Spain,Espagne,2016,47504780.0,94.0,505370.0,107.93,58.63,104.63,2.271981893190538,1.234191590825176,2.2025151995230794,17.21,39.798668,42.991332,2.79,247029.9988,3.03130133,26505.34322
Spain,Espagne,2017,47504780.0,94.0,505370.0,126.93,58.04,87.93,2.671941644609237,1.2217717880179637,1.8509716285392754,15.71,46.511543,37.778456999999996,2.86,263450.0122,2.973641191,28100.58624
Spain,Espagne,2018,47504780.0,94.0,505370.0,112.23,55.77,103.88,2.3624991000905595,1.1739871229800454,2.186727314598657,17.42,41.279247,41.300753,2.77,257040.0085,2.288785676,30349.7521
Spain,Espagne,2019,47504780.0,94.0,505370.0,111.55,58.35,100.99,2.3481847510924165,1.2282974471200583,2.12589133135655,17.27,41.17908,41.550920000000005,2.64,239979.9957,2.085191421,29555.3157
Sweden,Suède,2000,11257375.0,25.0,450295.0,4.77,57.32,83.14,0.4237222265403791,5.091773170921285,7.385380694877802,39.82,3.2844400000000036,56.895559999999996,5.54,53280.0,4.766348871,29624.91267
Sweden,Suède,2001,11257375.0,25.0,450295.0,6.17,72.11,83.32,0.5480851441832576,6.405578565162838,7.401370212860458,37.38,3.818079999999995,58.80192,5.81,52500.0,1.449498618,27247.85773
Sweden,Suède,2002,11257375.0,25.0,450295.0,7.44,68.11,71.15,0.6609000766164403,6.050255943326042,6.320301135922007,35.85,5.071579999999997,59.07842,5.83,54020.00046,2.196921062,29899.19525
Sweden,Suède,2003,11257375.0,25.0,450295.0,9.24,67.42,58.73,0.8207952564429984,5.988962791059195,5.217024395118756,34.56,6.824730000000002,58.615269999999995,5.57,55200.00076,2.30981059,37321.7979
Sweden,Suède,2004,11257375.0,25.0,450295.0,6.02,77.49,68.18,0.5347605458643778,6.883487491533328,6.056474089208185,35.49,3.9686200000000014,60.54138,5.54,53590.00015,4.336856154,42821.67314
Sweden,Suède,2005,11257375.0,25.0,450295.0,4.76,72.38,81.23,0.4228339199857871,6.429562842136821,7.215714142950732,39.3,3.005615000000006,57.694385,5.26,50209.99908,2.85880324,43437.06312
Sweden,Suède,2006,11257375.0,25.0,450295.0,5.24,66.98,71.06,0.4654726346062026,5.949877302657147,6.312306376930679,40.08,3.6571799999999968,56.262820000000005,4.9,48900.00153,4.662773552,46593.60216
Sweden,Suède,2007,11257375.0,25.0,450295.0,4.42,66.97,77.43,0.39263149712965945,5.948988996102555,6.878157652205776,41.75,2.9700399999999973,55.27996,4.71,47139.99939,3.439221776,53700.00534
Sweden,Suède,2008,11257375.0,25.0,450295.0,4.6,63.89,81.41,0.40862101511231524,5.675390577288222,7.2317036609333885,43.2,3.068709999999996,53.73129,4.7,46150.00153,-0.450559257,56152.55234
Sweden,Suède,2009,11257375.0,25.0,450295.0,4.62,52.17,79.81,0.4103976282214992,4.63429529530641,7.089574612198669,45.71,3.382140000000007,50.90785999999999,4.5,42880.00107,-4.339790575,46946.96027
Sweden,Suède,2010,11257375.0,25.0,450295.0,8.53,57.83,82.09,0.7577254910669672,5.137076805205476,7.2921085066456435,44.7,5.746039999999994,49.553960000000004,4.77,48130.00107,5.952107008,52869.04429
Sweden,Suède,2011,11257375.0,25.0,450295.0,5.72,60.47,84.09,0.5081113492266182,5.3715897356177615,7.469769817564042,45.43,3.8062299999999993,50.76377,4.52,44580.00183,3.195333235,60755.75955
Sweden,Suède,2012,11257375.0,25.0,450295.0,4.09,64.04,98.3,0.36331738082812376,5.688715175607102,8.732053431639258,48.29,2.457490000000007,49.252509999999994,4.59,42139.99939,-0.588304569,58037.82132
Sweden,Suède,2013,11257375.0,25.0,450295.0,3.88,66.46,82.69,0.344662943181692,5.903685361818363,7.345406899921163,47.27,2.5354499999999973,50.19455,4.48,40540.00092,1.187775716,61126.9432
Sweden,Suède,2014,11257375.0,25.0,450295.0,2.93,64.88,85.74,0.260273820495453,5.763332926192828,7.61634039907172,48.61,1.9081699999999984,49.48183,4.25,39080.00183,2.657798275,60020.36046
Sweden,Suède,2015,11257375.0,25.0,450295.0,3.15,56.35,102.5,0.27981656469647676,5.005607435125862,9.105142184567894,51.91,1.9444349999999986,46.145565000000005,3.76,39189.99863,4.489281588,51545.48361
Sweden,Suède,2016,11257375.0,25.0,450295.0,3.66,63.1,89.13,0.32512019898066824,5.605214359475455,7.9174763210784045,50.89,2.3478099999999955,46.762190000000004,3.96,38779.99878,2.070593151,51965.15715
Sweden,Suède,2017,11257375.0,25.0,450295.0,3.47,65.7,95.06,0.3082423744434204,5.836174063669373,8.444242107951455,51.81,2.112889999999993,46.077110000000005,3.97,38290.00092,2.567924525,53791.50873
Sweden,Suède,2018,11257375.0,25.0,450295.0,3.66,68.55,91.15,0.32512019898066824,6.089341431728089,8.096914245105985,51.54,2.2404499999999956,46.219550000000005,3.97,36009.99832,1.950022846,54589.06039
Sweden,Suède,2019,11257375.0,25.0,450295.0,3.35,66.13,98.94,0.29758269578831653,5.874371245516827,8.788905051133145,52.88,1.9890749999999997,45.130925,3.8,35000.0,1.986195874,51939.42974
